user_id,user_type,location_id,selected_category_ids
prof_4993,professional,14,87;88;89;90
prof_4994,professional,27,19;20;21;22
prof_4995,professional,54,3;6
prof_4996,professional,37,66;67;69;72
prof_4997,professional,10,72
prof_4998,professional,21,50;51;52
prof_4999,professional,37,80;81;82;83;84
prof_5000,professional,47,79
prof_5001,professional,49,55;58;59;61
prof_5002,professional,60,37
prof_5003,professional,58,24;25
prof_5004,professional,23,92;93;94;95
prof_5005,professional,25,95;96;98;99
prof_5006,professional,26,100
prof_5007,professional,42,62;63;66
prof_5008,professional,21,1;4
prof_5009,professional,60,85
prof_5010,professional,31,30
prof_5011,professional,16,3;4
prof_5012,professional,47,17;19;20
prof_5013,professional,23,74
prof_5014,professional,8,39;41
prof_5015,professional,22,45
prof_5016,professional,46,61;63;66
prof_5017,professional,2,53;54
prof_5018,professional,26,11
prof_5019,professional,18,10
prof_5020,professional,4,80;81;83;84
prof_5021,professional,56,2;4
prof_5022,professional,41,80;81;82;85
prof_5023,professional,45,14
prof_5024,professional,59,40
prof_5025,professional,16,45;48
prof_5026,professional,58,95;97;98;100
prof_5027,professional,52,40;41;42
prof_5028,professional,7,94;96;97
prof_5029,professional,51,7;8;9;10
prof_5030,professional,13,87;88;89;91
prof_5031,professional,9,11;14
prof_5032,professional,59,61;63;66
prof_5033,professional,34,85;86;88
prof_5034,professional,29,60
prof_5035,professional,46,14;15
prof_5036,professional,48,70;72;73;75
prof_5037,professional,2,85;87
prof_5038,professional,49,78;79;80;82
prof_5039,professional,23,95;96;97;98
prof_5040,professional,42,14;15;17;18
prof_5041,professional,5,85;86;88;91
prof_5042,professional,56,53
prof_5043,professional,39,80
prof_5044,professional,3,93;94;96;97
prof_5045,professional,30,40;41;42
prof_5046,professional,18,95;96;98;99
prof_5047,professional,38,28;30;31
prof_5048,professional,19,51;52;54;55;56
prof_5049,professional,5,75;76;77;79
prof_5050,professional,2,62
prof_5051,professional,49,17;19;20;21
prof_5052,professional,30,2;3;4;5
prof_5053,professional,3,84;85;87;88;90
prof_5054,professional,33,75;76;78;81
prof_5055,professional,53,39;42;45
prof_5056,professional,37,88;91
prof_5057,professional,39,31;33
prof_5058,professional,59,71;74
prof_5059,professional,18,47;48;49;50
prof_5060,professional,40,74;76;77;79;80
prof_5061,professional,48,1;3;5
prof_5062,professional,39,56;59;60;61;62
prof_5063,professional,58,73;75
prof_5064,professional,22,37;38;40;42;43
prof_5065,professional,23,17;18;19;20
prof_5066,professional,36,46;49;50;52
prof_5067,professional,33,71;72;74
prof_5068,professional,22,20;22
prof_5069,professional,33,5
prof_5070,professional,52,99;100
prof_5071,professional,45,52;53;54;55
prof_5072,professional,54,70
prof_5073,professional,39,8;11
prof_5074,professional,46,95;98
prof_5075,professional,6,5;6;8;10;11
prof_5076,professional,40,15;16;17;18
prof_5077,professional,47,4;5;7
prof_5078,professional,9,25;27;28;29;31
prof_5079,professional,49,16
prof_5080,professional,14,69;72;74
prof_5081,professional,39,37;40;43
prof_5082,professional,27,77;79
prof_5083,professional,55,11;12
prof_5084,professional,23,58;59;60;61
prof_5085,professional,12,27;29;30;31
prof_5086,professional,10,34;37
prof_5087,professional,24,19;22;24;25
prof_5088,professional,16,86
prof_5089,professional,59,72;74;75
prof_5090,professional,5,78
prof_5091,professional,44,16;18;19
prof_5092,professional,32,45;47
prof_5093,professional,3,49;50;52
prof_5094,professional,46,80
prof_5095,professional,57,38;39;42
prof_5096,professional,50,44;47
prof_5097,professional,8,16;17;18
prof_5098,professional,58,66;67;69
prof_5099,professional,3,55;57;58;61
prof_5100,professional,54,90
prof_5101,professional,23,58;60
prof_5102,professional,19,50
prof_5103,professional,23,19;20
prof_5104,professional,1,93;96;97;98;99
prof_5105,professional,10,38;39;41;44
prof_5106,professional,15,37;38;39;40;41
prof_5107,professional,45,45;47
prof_5108,professional,7,54;55;56
prof_5109,professional,48,1;2
prof_5110,professional,9,98;100
prof_5111,professional,39,54;55;56;57
prof_5112,professional,15,30;33
prof_5113,professional,24,47
prof_5114,professional,24,10;11;12
prof_5115,professional,41,60;61
prof_5116,professional,27,59
prof_5117,professional,39,65;67;68
prof_5118,professional,55,53;56;58;59
prof_5119,professional,22,53
prof_5120,professional,11,32
prof_5121,professional,23,45;48
prof_5122,professional,59,17;18
prof_5123,professional,28,13;15;16;18
prof_5124,professional,4,75;78
prof_5125,professional,57,88
prof_5126,professional,23,60;61;63;66
prof_5127,professional,56,82;83;84;85;86
prof_5128,professional,9,71;72;74
prof_5129,professional,20,23
prof_5130,professional,33,39;42
prof_5131,professional,53,6;7
prof_5132,professional,13,21;24;25;26
prof_5133,professional,34,1;4;6
prof_5134,professional,1,95;96;97;98
prof_5135,professional,6,18;20;21;22
prof_5136,professional,20,64;66;67;68
prof_5137,professional,44,46;49;50;51
prof_5138,professional,9,93;94;96
prof_5139,professional,52,88;90;91;92
prof_5140,professional,54,32;34;36
prof_5141,professional,60,50;51;53;54
prof_5142,professional,58,43;44;45;46
prof_5143,professional,11,20;22
prof_5144,professional,51,64;67
prof_5145,professional,49,19;22
prof_5146,professional,56,42;43
prof_5147,professional,20,85
prof_5148,professional,42,35;38;41
prof_5149,professional,36,6;7;9
prof_5150,professional,9,34;35;37
prof_5151,professional,38,54;55;56
prof_5152,professional,36,87
prof_5153,professional,39,90;93;96
prof_5154,professional,25,75
prof_5155,professional,33,30;31;32
prof_5156,professional,4,26;29;30;32
prof_5157,professional,59,98;100
prof_5158,professional,35,68
prof_5159,professional,30,93;95;97
prof_5160,professional,28,79;81
prof_5161,professional,29,2;4;5;7
prof_5162,professional,55,56;57
prof_5163,professional,33,67;69
prof_5164,professional,7,33;35;36;37
prof_5165,professional,20,89;90;91;92;95
prof_5166,professional,41,16;19;21;22
prof_5167,professional,33,54;56;57;58
prof_5168,professional,27,77;79;80;82
prof_5169,professional,52,40
prof_5170,professional,2,46;47;48;49
prof_5171,professional,55,60;63;65;66
prof_5172,professional,14,9;11;12;15
prof_5173,professional,55,60
prof_5174,professional,47,88;90
prof_5175,professional,45,27;29;30
prof_5176,professional,37,21;22;24
prof_5177,professional,54,46;47;49
prof_5178,professional,34,23;24;25;26;27
prof_5179,professional,10,6;8;9;10;11
prof_5180,professional,43,65;66;67;68
prof_5181,professional,29,65;66;68
prof_5182,professional,21,87;88;90
prof_5183,professional,29,11;12;13
prof_5184,professional,20,22;23
prof_5185,professional,44,24;25
prof_5186,professional,55,22;25;26;28
prof_5187,professional,15,2;5
prof_5188,professional,10,64
prof_5189,professional,27,26;27
prof_5190,professional,32,33;35;37
prof_5191,professional,52,21;23
prof_5192,professional,1,39;41
prof_5193,professional,56,19;22;24
prof_5194,professional,21,72
prof_5195,professional,14,69;70;71
prof_5196,professional,51,83;85;86
prof_5197,professional,49,55;56;57;59
prof_5198,professional,32,72
prof_5199,professional,50,87;88;89;91
prof_5200,professional,9,20
prof_5201,professional,9,70;71
prof_5202,professional,8,43;44
prof_5203,professional,18,26
prof_5204,professional,12,60;62
prof_5205,professional,23,74;75;77
prof_5206,professional,10,80;83;85
prof_5207,professional,48,53;55;56;57
prof_5208,professional,21,24;26;29
prof_5209,professional,56,23;25
prof_5210,professional,43,28;29
prof_5211,professional,18,14
prof_5212,professional,9,58;60;61;62
prof_5213,professional,53,65;67;68
prof_5214,professional,5,14;15;18
prof_5215,professional,11,94
prof_5216,professional,45,38;39;41;42;43
prof_5217,professional,23,27;29
prof_5218,professional,22,71;73
prof_5219,professional,50,19;22
prof_5220,professional,45,93;94;95;97
prof_5221,professional,34,98;100
prof_5222,professional,34,40;41;42
prof_5223,professional,24,5
prof_5224,professional,44,17;18;19;21
prof_5225,professional,14,57
prof_5226,professional,57,48;50;52
prof_5227,professional,7,80;83
prof_5228,professional,53,22;24
prof_5229,professional,57,67;68;69;72
prof_5230,professional,37,61;64;67
prof_5231,professional,3,15;16;18;19;21
prof_5232,professional,57,75;77
prof_5233,professional,33,20
prof_5234,professional,41,14
prof_5235,professional,19,26;28
prof_5236,professional,35,86;87;88
prof_5237,professional,20,49;51;52
prof_5238,professional,3,59
prof_5239,professional,8,97;99
prof_5240,professional,5,21;23;24
prof_5241,professional,19,84
prof_5242,professional,60,61;64
prof_5243,professional,45,40;41;42;45
prof_5244,professional,36,27;29;30;33
prof_5245,professional,25,47;50;53
prof_5246,professional,49,17;18;20
prof_5247,professional,44,13
prof_5248,professional,23,32
prof_5249,professional,41,12;15;17
prof_5250,professional,50,66;68;69;70;72
prof_5251,professional,46,19;21;22
prof_5252,professional,42,44;47;50
prof_5253,professional,10,11;13;14
prof_5254,professional,15,20
prof_5255,professional,50,5;8
prof_5256,professional,41,33;34
prof_5257,professional,58,18;19;21
prof_5258,professional,54,78;79
prof_5259,professional,60,20;23;24
prof_5260,professional,60,47;48;50
prof_5261,professional,32,27;28;29;30
prof_5262,professional,57,46;47;50
prof_5263,professional,52,38;39;40;41;42
prof_5264,professional,18,83
prof_5265,professional,7,30;33
prof_5266,professional,55,24;27
prof_5267,professional,43,25;27
prof_5268,professional,59,65
prof_5269,professional,27,25;27;28
prof_5270,professional,20,93;95;98
prof_5271,professional,8,35;37
prof_5272,professional,40,77;78;79;80
prof_5273,professional,32,84;85
prof_5274,professional,44,58;60;63
prof_5275,professional,18,55;56;57;58;61
prof_5276,professional,10,45;46;47
prof_5277,professional,24,80
prof_5278,professional,59,29;31;32
prof_5279,professional,18,59;61;62;63
prof_5280,professional,40,1;3
prof_5281,professional,40,8
prof_5282,professional,3,36
prof_5283,professional,33,83;85;86
prof_5284,professional,21,52;54;55;57
prof_5285,professional,15,42;45;46
prof_5286,professional,49,63;64;66;69
prof_5287,professional,43,88
prof_5288,professional,50,85;87;88
prof_5289,professional,43,86;87
prof_5290,professional,21,6
prof_5291,professional,45,4;6;9
prof_5292,professional,28,54;56;57;59
prof_5293,professional,12,24;25;27
prof_5294,professional,46,24
prof_5295,professional,59,83;84;85;86
prof_5296,professional,43,44;45
prof_5297,professional,13,25;27
prof_5298,professional,30,24;27;30
prof_5299,professional,54,52
prof_5300,professional,38,70;71;72;74
prof_5301,professional,20,85;86;87;88
prof_5302,professional,46,27;28;29
prof_5303,professional,5,67;70
prof_5304,professional,29,85
prof_5305,professional,36,93
prof_5306,professional,26,97;98;99
prof_5307,professional,14,77;80
prof_5308,professional,3,89;90;91;92;95
prof_5309,professional,12,31;32;34;36
prof_5310,professional,5,75
prof_5311,professional,27,93;96
prof_5312,professional,48,53;54;57
prof_5313,professional,55,19;21;22
prof_5314,professional,45,85;87;89;90
prof_5315,professional,45,27;28
prof_5316,professional,55,23;24;27
prof_5317,professional,46,7;8
prof_5318,professional,56,75;76;77;78
prof_5319,professional,54,64;66;67
prof_5320,professional,49,71;73;74;76;77
prof_5321,professional,32,37;38;39
prof_5322,professional,31,39;42;43;45
prof_5323,professional,11,13;16
prof_5324,professional,30,15;16
prof_5325,professional,19,16;18;19;20
prof_5326,professional,17,7
prof_5327,professional,59,82
prof_5328,professional,11,35;37;38;41
prof_5329,professional,12,17;18
prof_5330,professional,49,17;20
prof_5331,professional,31,28;29;30;32
prof_5332,professional,33,45;47;48;50
prof_5333,professional,52,41;44;46
prof_5334,professional,38,22;24;25
prof_5335,professional,26,54;55;56;57
prof_5336,professional,16,19;21;23
prof_5337,professional,5,65;66;69
prof_5338,professional,23,2;4
prof_5339,professional,4,80
prof_5340,professional,46,9;10;12
prof_5341,professional,23,19;21
prof_5342,professional,35,62;64;66
prof_5343,professional,37,40;42;43;45
prof_5344,professional,4,46;47
prof_5345,professional,18,18;20;21;23
prof_5346,professional,27,49;51;54
prof_5347,professional,8,3;4;5;8
prof_5348,professional,36,14;17;18
prof_5349,professional,12,78;79;80
prof_5350,professional,38,64;66;67;68
prof_5351,professional,10,97
prof_5352,professional,43,73;74;76
prof_5353,professional,2,27;29
prof_5354,professional,28,34;35;36;38
prof_5355,professional,12,91;92
prof_5356,professional,51,66
prof_5357,professional,49,42;43;44
prof_5358,professional,27,34;37;40
prof_5359,professional,45,63
prof_5360,professional,31,35;36;37;39
prof_5361,professional,42,78;81;83
prof_5362,professional,4,84
prof_5363,professional,31,87;89;90
prof_5364,professional,10,31
prof_5365,professional,5,69;70;73
prof_5366,professional,45,13;14;15;16;18
prof_5367,professional,50,19;21;22;23
prof_5368,professional,11,62;64
prof_5369,professional,51,8;11;12
prof_5370,professional,19,50;51;52
prof_5371,professional,58,27;29;30;31;32
prof_5372,professional,56,12;13;14;17
prof_5373,professional,23,12;13;15
prof_5374,professional,20,31;32
prof_5375,professional,47,55;56;58;59
prof_5376,professional,32,58;60;61;62
prof_5377,professional,18,54;55;57
prof_5378,professional,46,47;50;53
prof_5379,professional,51,47
prof_5380,professional,10,18;19;21;24
prof_5381,professional,42,48;49
prof_5382,professional,55,3;4;6
prof_5383,professional,5,12;13
prof_5384,professional,35,61;62;63;64
prof_5385,professional,36,76;77;79;80
prof_5386,professional,15,18;21
prof_5387,professional,27,29
prof_5388,professional,9,12;14;15
prof_5389,professional,26,72;73;74
prof_5390,professional,30,36;37;38;39;41
prof_5391,professional,56,50;51
prof_5392,professional,20,5;7
prof_5393,professional,29,46
prof_5394,professional,42,13;16;18;19
prof_5395,professional,27,40;42;43
prof_5396,professional,21,66;68
prof_5397,professional,53,15;16;18;19
prof_5398,professional,52,73;75
prof_5399,professional,14,42;45;48
prof_5400,professional,54,35;37;38
prof_5401,professional,21,23;25;26;28
prof_5402,professional,25,34;37
prof_5403,professional,25,5;7
prof_5404,professional,15,65;67;68
prof_5405,professional,16,10;11;12;13
prof_5406,professional,13,84
prof_5407,professional,15,86;87;89;91
prof_5408,professional,43,72
prof_5409,professional,11,38
prof_5410,professional,16,68;70;71;73
prof_5411,professional,58,57
prof_5412,professional,13,38;39;41;42
prof_5413,professional,2,59
prof_5414,professional,45,24;25;27
prof_5415,professional,37,62;64;66
prof_5416,professional,46,91;93;94
prof_5417,professional,22,40;41;42
prof_5418,professional,42,18;19;21
prof_5419,professional,8,67;69;72
prof_5420,professional,31,46
prof_5421,professional,11,25;26;27;29
prof_5422,professional,59,5
prof_5423,professional,44,83;84;86
prof_5424,professional,27,21;23;24
prof_5425,professional,51,16
prof_5426,professional,10,32;33;36
prof_5427,professional,50,76;77;79
prof_5428,professional,30,72;75
prof_5429,professional,9,41
prof_5430,professional,57,91
prof_5431,professional,55,49;51
prof_5432,professional,20,33;36
prof_5433,professional,37,77
prof_5434,professional,29,32;35
prof_5435,professional,53,68;71
prof_5436,professional,45,91;94
prof_5437,professional,13,4;5
prof_5438,professional,23,67;70
prof_5439,professional,42,76;79
prof_5440,professional,10,6;7
prof_5441,professional,8,1;3
prof_5442,professional,16,96
prof_5443,professional,17,15;16
prof_5444,professional,43,85;86;87
prof_5445,professional,52,9;10;11;12;13
prof_5446,professional,10,77;80
prof_5447,professional,28,30;31;32;33
prof_5448,professional,55,54;57;58;59
prof_5449,professional,43,92;93;95;98
prof_5450,professional,22,20;21;23;25;26
prof_5451,professional,6,52
prof_5452,professional,58,42;43;44;47
prof_5453,professional,17,41;44;47
prof_5454,professional,14,79
prof_5455,professional,60,48;51
prof_5456,professional,3,59
prof_5457,professional,12,91;94;95;97
prof_5458,professional,35,33;34;35
prof_5459,professional,59,23;24;26;27
prof_5460,professional,31,41;42;44
prof_5461,professional,57,42;43;45
prof_5462,professional,53,41;44;46
prof_5463,professional,26,33;35
prof_5464,professional,50,58;59;61;62
prof_5465,professional,50,55;57;60
prof_5466,professional,10,48
prof_5467,professional,30,1;2;5
prof_5468,professional,52,74;77
prof_5469,professional,11,59;61
prof_5470,professional,16,32;34
